Biological_Process,Gene ID,protein_id,Preferred_Name,KEGG_KO,KEGG_Pathway,Pfam_Domains,GO_Terms,NPFM1,NPFM2,NPFM3,NPFM4,Mean_FPKM,Protein Description
Immunity,NPIL_135541,GFS97007.1,LOC448958,ko:K04392,"ko05120,map04650,map05210,map05211,map05212,ko05100,map04015,map04014,map04010,map04013,ko04062,map04370,map04662,map04071,ko04662,map05167,ko04380,map04310,map04670,ko04650,ko05167,map05203,map04810,ko04145,ko04670,ko04024,map05100,ko05212,map04620,ko04360,ko04933,ko04932,ko05231,map04380,map04145,map04722,ko04520,ko05210,map04666,map04664,ko04972,map04510,map05014,ko05014,map05200,ko04510,ko05132,map05132,ko04810,ko05131,map04024,ko04071,ko04014,ko04015,ko04013,ko04010,map04360,map05416,map04062,map04530,ko05418,map05205,map05231,ko04310,map04972,ko04664,ko05205,ko04666,ko05416,ko04151,map04520,ko04530,map05120,map05131,map05418,ko05211,ko05200,ko04370,ko04620,ko05203,map04932,map04151,ko04722,map04933",Ras,,8.37909257987385,0.0,1.3585220766546,10.121006628834,4.964655321340612,uncharacterized protein NPIL_135541 [Nephila pilipes]
Immunity,NPIL_625781,GFU01107.1,,,,LRR_8,,8.53783717647314,8.88196649089121,0.264235904739087,0.159720959637519,4.460940132935239,uncharacterized protein NPIL_625781 [Nephila pilipes]
Immunity,NPIL_563301,GFS58743.1,LINGO4,,,"I-set,LRRNT,LRR_8",,10.7868833302846,4.97591178910776,0.623100145079355,0.986067832606254,4.3429907742694915,uncharacterized protein NPIL_563301 [Nephila pilipes]
Immunity,NPIL_532881,GFT44310.1,LINGO3,,,"I-set,LRRCT,LRR_8",,4.71970115120763,11.3406133210237,0.674621725268013,0.62636345632254,4.340324913455471,uncharacterized protein NPIL_532881 [Nephila pilipes]
Immunity,NPIL_172401,GFS81563.1,tpbg,,,LRR_8,,4.40950601850852,8.19707805952213,0.39566505044211,0.469610601692856,3.3679649325414043,uncharacterized protein NPIL_172401 [Nephila pilipes]
Immunity,NPIL_637721,GFT88200.1,,,,"LRR_8,TIR",,4.34580994797981,3.45985884090735,0.985105580923475,1.1360756996115,2.481712517355534,hypothetical protein NPIL_637721 [Nephila pilipes]
Immunity,NPIL_281261,GFS40221.1,107366172,ko:K04368,"ko04062,ko04066,ko04380,ko04068,ko04650,ko04140,map04921,map04620,map04626,map04926,ko04540,map04550,ko05224,ko04071,ko04072,map05221,ko05216,map04320,ko05215,map05226,ko04668,ko04664,ko04666,ko04660,ko04662,map05220,map05223,ko04371,ko04370,map05230,ko05210,map04730,ko04270,map04650,map04015,map04014,map04540,map04010,map04013,map04012,map04810,ko05219,ko05218,map05034,map04726,map04725,ko05214,ko05213,map04722,ko05211,map04720,map04666,map04664,ko05034,map04662,map04660,ko04912,ko04910,ko04917,ko04916,map04668,ko04914,map04068,map01522,ko04915,ko04114,map04062,map04066,map05231,ko04218,ko04510,ko04210,ko05205,ko05206,map04917,map04150,map04151,map05020,map05167,map05164,map05165,ko05020,map04022,map05161,map04270,map04370,map04371,ko04919,map04072,map04071,ko04024,ko04022,ko05231,map04380,map04140,map04510,ko05230,ko05226,ko05212,ko05225,ko05223,ko05220,ko05221,map04919,map04910,ko04620,map04912,map01521,map04914,map04915,map04916,ko04626,map05214,map05215,map05216,map04114,map05211,map05212,map05213,map05210,map05218,map05219,map05224,map04218,map04210,ko01521,ko01522,ko04934,ko04320,ko05161,ko04730,map05206,map05205,map05200,ko04810,map04024,ko04014,ko04015,ko04012,ko04013,ko04010,map05225,map04934,ko05200,ko04151,ko04150,ko05165,ko05164,ko05167,ko04921,ko04926,ko04725,ko04726,ko04550,ko04720,ko04722",Pkinase,,1.17521571466969,0.949299778288725,0.487283902705969,4.1048164881678,1.679153970958046,hypothetical protein NPIL_281261 [Nephila pilipes]
Immunity,NPIL_252861,GFU38576.1,TLR7,ko:K05404,"map05164,map05162,ko05164,map04620,ko05162,ko04620","LRR_8,TIR",,0.749439262742787,4.20389076287321,0.375529605508624,0.300406661947261,1.4073165732679707,uncharacterized protein NPIL_252861 [Nephila pilipes]
Immunity,NPIL_339811,GFS67905.1,,ko:K04392,"ko05120,map04650,map05210,map05211,map05212,ko05100,map04015,map04014,map04010,map04013,ko04062,map04370,map04662,map04071,ko04662,map05167,ko04380,map04310,map04670,ko04650,ko05167,map05203,map04810,ko04145,ko04670,ko04024,map05100,ko05212,map04620,ko04360,ko04933,ko04932,ko05231,map04380,map04145,map04722,ko04520,ko05210,map04666,map04664,ko04972,map04510,map05014,ko05014,map05200,ko04510,ko05132,map05132,ko04810,ko05131,map04024,ko04071,ko04014,ko04015,ko04013,ko04010,map04360,map05416,map04062,map04530,ko05418,map05205,map05231,ko04310,map04972,ko04664,ko05205,ko04666,ko05416,ko04151,map04520,ko04530,map05120,map05131,map05418,ko05211,ko05200,ko04370,ko04620,ko05203,map04932,map04151,ko04722,map04933",Ras,,4.16300617769298,0.0,0.584963623594806,0.0,1.1869924503219464,hypothetical protein NPIL_339811 [Nephila pilipes]
Immunity,NPIL_556341,GFT23460.1,TLR8,ko:K10170,"ko04620,map04620","LRR_5,LRR_8,TIR",,0.0416790960075269,2.02303337699614,2.4948801896782,0.0,1.1398981656704668,uncharacterized protein NPIL_556341 [Nephila pilipes]
Immunity,NPIL_569611,GFU38054.1,,ko:K04397,"ko05010,ko04668,map05200,map04932,ko05134,ko05133,map04668,map05134,map05010,ko05200,map05133,ko04932,ko04210,map04210,ko04214,ko04215,map04215,map04214",Peptidase_C14,,0.721417992056888,0.88186312442374,1.29041070449999,0.954513919896745,0.9620514352193408,hypothetical protein NPIL_569611 [Nephila pilipes]
Immunity,NPIL_226171,GFU33613.1,,,,"LRR_8,TIR",,0.811539678988209,2.56547782754678,0.0919074085130472,0.0447523760906727,0.8784193227846773,uncharacterized protein NPIL_226171 [Nephila pilipes]
Immunity,NPIL_418781,GFS49805.1,,,,LRR_8,,0.859707301029891,0.587996018300661,0.550854957495984,1.34995933897713,0.8371294039509165,hypothetical protein NPIL_418781 [Nephila pilipes]
Immunity,NPIL_295941,GFT66944.1,L798_08706,ko:K13411,"map04624,ko04013,map04013,ko04624","An_peroxidase,EF-hand_1,FAD_binding_8,Ferric_reduct,NAD_binding_6",,0.53164665501789,0.556912093174454,0.517907115183933,0.940875419470307,0.636835320711646,hypothetical protein NPIL_295941 [Nephila pilipes]
Immunity,NPIL_416661,GFT43704.1,,,,"LIP1,LRR_8",,0.325746452574915,0.401210593229224,0.749241535261795,0.373915605637898,0.46252854667595805,hypothetical protein NPIL_416661 [Nephila pilipes]
Immunity,NPIL_601761,GFU30960.1,,ko:K08852,"ko05010,ko04140,ko04141,map05010,ko04932,ko04210,map04210,map04932,map04141,map04140","Pkinase,Ribonuc_2-5A",,0.353126242646264,0.618197298100217,0.705458896531843,0.0992707604489682,0.44401329943182305,hypothetical protein NPIL_601761 [Nephila pilipes]
Immunity,NPIL_183201,GFT45701.1,Traf5,ko:K09849,"map04657,ko04668,ko04657,map04064,ko05222,map05200,ko05169,map04668,map05169,map04621,map05222,map05168,ko05200,ko04064,ko04621,map05203,ko05203,map04217,ko05168,ko04217","zf-C3HC4,zf-TRAF",,0.456498139349344,0.0912288110089801,0.23984542101007,0.867759579446922,0.41383298770382904,uncharacterized protein NPIL_183201 [Nephila pilipes]
Immunity,NPIL_660601,GFT44865.1,,,,"LRR_8,SCP2",,0.0,0.0,1.56271661847871,0.0,0.3906791546196775,uncharacterized protein NPIL_660601 [Nephila pilipes]
Immunity,NPIL_514771,GFT84683.1,,,,LRR_8,,0.207527477320063,0.233604719148812,0.324933115153022,0.719811036447563,0.371469087017365,uncharacterized protein NPIL_514771 [Nephila pilipes]
Immunity,NPIL_604721,GFS31358.1,LOC663029,ko:K03662,"map01100,ko05120,map05323,ko05110,map05152,ko05323,ko04145,ko05152,ko01100,ko04142,map05161,map05120,ko05161,map04145,map05110,map00190,map04142,ko00190",ATP-synt_S1,,0.219539926900007,0.324881086395671,0.622991039110866,0.187946570933549,0.33883965583502323,uncharacterized protein NPIL_604721 [Nephila pilipes]
Immunity,NPIL_372911,GFS77321.1,L798_05510,ko:K04730,"map05140,map05142,map05162,map05145,ko05142,ko05140,map04010,ko05145,map05169,ko04064,map04620,map04624,map04722,map05152,map05133,ko05152,ko05133,ko04010,map04064,ko05162,ko04620,ko05169,ko04624,ko04722","Death,Pkinase",,0.223126741569566,0.310914763598299,0.638602761122765,0.162708571673749,0.3338382094910948,hypothetical protein NPIL_372911 [Nephila pilipes]
Immunity,NPIL_425231,GFS77829.1,,,,"7tm_2,GPS,Lectin_C",,0.057355624459665,0.325145180385894,0.443262005074272,0.47091729569762,0.32417002640436277,uncharacterized protein NPIL_425231 [Nephila pilipes]
Immunity,NPIL_334911,GFT15191.1,LOC410555,,,"LRR_6,LRR_8",,0.242014550810569,0.300348924619901,0.459089173685588,0.223543800138995,0.3062491123137633,hypothetical protein NPIL_334911 [Nephila pilipes]
Immunity,NPIL_101491,GFT28256.1,L798_00554,ko:K04456,"ko04062,ko04066,ko04380,ko04068,ko04140,ko04261,map04920,map04620,map04922,map04926,ko04973,map04550,ko05218,ko04071,ko04072,map05221,ko05215,map05226,ko04668,ko04664,ko04666,ko04660,ko04662,map05220,map04630,ko04371,ko04370,map05230,map05222,map05223,map05142,map05145,map04015,map04014,map04010,map04012,map04728,map05225,map05224,map04725,ko05214,ko05213,map04722,ko05211,ko05210,map04666,map05152,map04664,ko04910,map04662,map04660,map04261,ko04917,map04668,ko04914,map04068,map01522,ko04915,map05418,map04062,map04066,map05231,map04973,ko04218,ko04510,ko04210,ko04211,ko04212,ko04213,map04150,map04151,map04152,map05166,map05167,map05164,map05165,map05162,map04022,map05160,map05161,ko05142,ko05145,map05169,map04370,map04371,ko04919,map04072,map04071,ko05200,ko04024,ko04022,ko05231,map04380,ko04611,map04140,map04510,ko05152,ko05167,ko05230,ko05226,ko05224,ko05225,ko05222,ko05223,ko05220,ko05221,map04919,map04910,ko04620,map01521,map04914,map04915,map01524,map04917,map05214,map05215,map05210,map05211,map05212,map05213,map05218,map04218,map04213,map04212,map04211,map04210,ko05165,ko05418,ko04630,ko05164,ko01521,ko01522,ko01524,ko05212,ko05166,ko04931,ko04933,ko04932,ko04926,ko05160,map05205,map05200,map04024,ko04014,ko04015,ko04012,ko04010,ko05205,ko05161,ko05169,ko04152,ko04151,ko04150,ko04922,ko04923,ko04920,map04923,ko04728,map04611,ko05162,ko04725,ko04550,map04932,map04933,ko04722,map04931","PH,Pkinase,Pkinase_C",,0.296834110544514,0.239823027874603,0.387722672570194,0.262594437043437,0.29674356200818697,hypothetical protein NPIL_101491 [Nephila pilipes]
Immunity,NPIL_607311,GFT42075.1,,,,"I-set,LRR_8",,0.0,0.561362112341479,0.602142391832377,0.0,0.290876126043464,uncharacterized protein NPIL_607311 [Nephila pilipes]
Immunity,NPIL_663441,GFU18298.1,8237294,ko:K05410,"map04137,map05164,map05165,map04657,map05160,map05161,map04014,map05168,map05169,map05162,map05167,ko04657,map04622,map04623,map04620,map04621,ko04014,ko04137,ko05165,ko05164,ko05167,ko05161,ko05160,ko05162,ko04621,ko04620,ko04623,ko04622,ko05169,ko05168",Pkinase,,0.068834965181936,0.331352102029955,0.580339527891288,0.104042329708174,0.27114223120283826,hypothetical protein NPIL_663441 [Nephila pilipes]
Immunity,NPIL_166811,GFT97866.1,,,,LRR_8,,0.0124658467238746,0.343790500332615,0.725176844722794,0.0,0.2703582979448209,uncharacterized protein NPIL_166811 [Nephila pilipes]
Immunity,NPIL_455961,GFT78831.1,,ko:K04430,"map05166,ko05120,map05142,map05418,map05161,ko05142,map04010,map04013,map04012,map05167,ko05418,ko05167,map04620,map04926,ko05161,map05164,map04664,ko04912,map04668,ko04012,ko04013,ko04010,map05169,ko04668,ko04664,ko05164,map05120,ko05166,ko04926,ko04620,map04912,ko05169",Pkinase,,0.137582724066838,0.259612586923161,0.595234333665904,0.0869510451657962,0.2698451724554248,hypothetical protein NPIL_455961 [Nephila pilipes]
Immunity,NPIL_58481,GFT75179.1,107366172,ko:K04368,"ko04062,ko04066,ko04380,ko04068,ko04650,ko04140,map04921,map04620,map04626,map04926,ko04540,map04550,ko05224,ko04071,ko04072,map05221,ko05216,map04320,ko05215,map05226,ko04668,ko04664,ko04666,ko04660,ko04662,map05220,map05223,ko04371,ko04370,map05230,ko05210,map04730,ko04270,map04650,map04015,map04014,map04540,map04010,map04013,map04012,map04810,ko05219,ko05218,map05034,map04726,map04725,ko05214,ko05213,map04722,ko05211,map04720,map04666,map04664,ko05034,map04662,map04660,ko04912,ko04910,ko04917,ko04916,map04668,ko04914,map04068,map01522,ko04915,ko04114,map04062,map04066,map05231,ko04218,ko04510,ko04210,ko05205,ko05206,map04917,map04150,map04151,map05020,map05167,map05164,map05165,ko05020,map04022,map05161,map04270,map04370,map04371,ko04919,map04072,map04071,ko04024,ko04022,ko05231,map04380,map04140,map04510,ko05230,ko05226,ko05212,ko05225,ko05223,ko05220,ko05221,map04919,map04910,ko04620,map04912,map01521,map04914,map04915,map04916,ko04626,map05214,map05215,map05216,map04114,map05211,map05212,map05213,map05210,map05218,map05219,map05224,map04218,map04210,ko01521,ko01522,ko04934,ko04320,ko05161,ko04730,map05206,map05205,map05200,ko04810,map04024,ko04014,ko04015,ko04012,ko04013,ko04010,map05225,map04934,ko05200,ko04151,ko04150,ko05165,ko05164,ko05167,ko04921,ko04926,ko04725,ko04726,ko04550,ko04720,ko04722",Pkinase,,0.169020760117696,0.287450198939479,0.451248172483798,0.162625995749981,0.26758628182273847,hypothetical protein NPIL_58481 [Nephila pilipes]
Immunity,NPIL_397241,GFT73121.1,L798_05760,ko:K03362,"map04114,ko04310,map04390,map04341,map04340,ko05131,ko04624,ko04218,map04710,map04218,map05131,ko04340,map04624,ko04114,map04120,ko04120,ko04710,ko04390,map04310,ko04341","Beta-TrCP_D,F-box-like,WD40",,0.0665102895936852,0.275139020756063,0.424059973122297,0.168943965535883,0.23366331225198203,hypothetical protein NPIL_397241 [Nephila pilipes]
Immunity,NPIL_616681,GFT52984.1,LUM,ko:K08122,"ko05205,map05205","LRRNT,LRR_8",,0.435743208327727,0.113102909602554,0.172879997411623,0.0710271046402407,0.1981883049955362,hypothetical protein NPIL_616681 [Nephila pilipes]
Immunity,NPIL_591671,GFU37107.1,107363920,ko:K20694,"ko04624,map04624",Spaetzle,,0.135841904629615,0.174247835345486,0.279658266094418,0.128392345986037,0.179535088013889,hypothetical protein NPIL_591671 [Nephila pilipes]
Immunity,NPIL_417651,GFU36367.1,chadl,,,"LRRCT,LRR_8",,0.0441546699655482,0.113654205136164,0.545985513412672,0.0,0.17594859712859606,hypothetical protein NPIL_417651 [Nephila pilipes]
Immunity,NPIL_556361,GFT23464.1,Tlr8,ko:K10170,"ko04620,map04620","LRR_1,LRR_8,TIR",,0.0,0.17895451597564,0.506040598598725,0.0,0.17124877864359123,uncharacterized protein NPIL_556361 [Nephila pilipes]
Immunity,NPIL_607261,GFT42064.1,,,,TIR,,0.0,0.293918745348742,0.381871441651003,0.0,0.16894754674993626,hypothetical protein NPIL_607261 [Nephila pilipes]
Immunity,NPIL_399241,GFS39269.1,,,,LRR_8,,0.0,0.0678934665097251,0.466994179024291,0.113696487965294,0.16214603337482753,hypothetical protein NPIL_399241 [Nephila pilipes]
Immunity,NPIL_693471,GFS83802.1,,,,LRR_8,,0.0274779484930581,0.163685475994921,0.310428908947717,0.137056367190237,0.1596621751564833,hypothetical protein NPIL_693471 [Nephila pilipes]
Immunity,NPIL_512501,GFU33145.1,tlr9,ko:K05404,"map05164,map05162,ko05164,map04620,ko05162,ko04620","LRR_8,TIR",,0.145425059120067,0.17379346258672,0.296298229150559,0.0111938415280738,0.15667764809635495,uncharacterized protein NPIL_512501 [Nephila pilipes]
Immunity,NPIL_343311,GFT14497.1,lgr6,ko:K08399,,LRR_8,,0.0514567964669216,0.212865899060783,0.310908793287384,0.0158431904013877,0.1477686698041191,hypothetical protein NPIL_343311 [Nephila pilipes]
Immunity,NPIL_637701,GFT88197.1,,,,"LRR_8,TIR",,0.0953531460802757,0.1285633804208,0.34836152200068,0.0,0.14306951212543892,hypothetical protein NPIL_637701 [Nephila pilipes]
Immunity,NPIL_372521,GFU18560.1,,ko:K13963,"ko05146,map05146",Serpin,,0.0082802275676589,0.168984192942712,0.373481513274466,0.0152965475033686,0.14151062032205136,hypothetical protein NPIL_372521 [Nephila pilipes]
Immunity,NPIL_500821,GFS37924.1,,,,"Serpin,TIL",,0.0,0.249986222028603,0.286581602337513,0.0,0.134141956091529,hypothetical protein NPIL_500821 [Nephila pilipes]
Immunity,NPIL_47161,GFT92103.1,,,,LRR_8,,0.0051026060607934,0.132279329092333,0.320495081018698,0.0424185385159493,0.12507388867194344,uncharacterized protein NPIL_47161 [Nephila pilipes]
Immunity,NPIL_155581,GFT86522.1,,,,LRR_8,,0.0034612313428399,0.106910593340128,0.350174831895477,0.0,0.11513666414461123,hypothetical protein NPIL_155581 [Nephila pilipes]
Immunity,NPIL_375041,GFU36848.1,,,,LRR_8,,0.0160982450800193,0.0266380159477047,0.386808892632297,0.0,0.10738628841500525,hypothetical protein NPIL_375041 [Nephila pilipes]
Immunity,NPIL_87941,GFT65074.1,LGI3,ko:K19999,,"EPTP,LRRCT,LRR_8",,0.0029783938312303,0.16592261454649,0.223483356479753,0.0137554017540234,0.10153494165287417,uncharacterized protein NPIL_87941 [Nephila pilipes]
Immunity,NPIL_108341,GFS28573.1,,,,"Lectin_C,Sushi",,0.0045688106249354,0.0907209820827946,0.23111464303861,0.0105502880487225,0.08423868094876563,hypothetical protein NPIL_108341 [Nephila pilipes]
Immunity,NPIL_499722,GFT45510.1,XIAP,ko:K04725,"map05166,map05145,ko05145,ko04064,ko04120,map04210,map04217,map04215,map04214,ko01524,map04621,map04120,map05222,map04510,map05200,ko04210,map04064,ko05222,ko05200,ko05166,ko04510,ko04621,ko04214,ko04215,map01524,ko04217","BIR,zf-C3HC4_3",,0.0737660048163234,0.0,0.248765018164145,0.0,0.08063275574511711,hypothetical protein NPIL_499722 [Nephila pilipes]
Immunity,NPIL_332451,GFS78339.1,L798_01465,ko:K04249,"map04918,ko04918,ko04923,map05320,ko04024,map04923,map04024,ko04080,map04080,ko05320","7tm_1,LRR_5,LRR_8",,0.0,0.081614695259569,0.1907935812485,0.0080396752826434,0.07011198794767809,hypothetical protein NPIL_332451 [Nephila pilipes]
Immunity,NPIL_637741,GFT88204.1,,,,LRR_8,,0.0,0.0431210699472703,0.230689879727529,0.0,0.06845273741869982,uncharacterized protein NPIL_637741 [Nephila pilipes]
Immunity,NPIL_533911,GFT54438.1,L798_05760,ko:K03362,"map04114,ko04310,map04390,map04341,map04340,ko05131,ko04624,ko04218,map04710,map04218,map05131,ko04340,map04624,ko04114,map04120,ko04120,ko04710,ko04390,map04310,ko04341","Beta-TrCP_D,F-box-like,WD40",,0.0,0.0,0.260494606446934,0.0,0.0651236516117335,hypothetical protein NPIL_533911 [Nephila pilipes]
Immunity,NPIL_405161,GFT79338.1,107361991,,,LRR_8,,0.0455647083574431,0.016754806665708,0.0768301437119112,0.11223245901905,0.06284552943852807,hypothetical protein NPIL_405161 [Nephila pilipes]
Immunity,NPIL_334831,GFT15171.1,,,,LRR_8,,0.0569760611058357,0.0,0.172929058854227,0.0210510404004913,0.0627390400901385,hypothetical protein NPIL_334831 [Nephila pilipes]
Immunity,NPIL_503011,GFT47227.1,CG42346,,,LRR_8,"P|GO:0008150|ND,C|GO:0005575|ND,F|GO:0003674|ND",0.0,0.0,0.197603211149761,0.0,0.04940080278744025,uncharacterized protein NPIL_503011 [Nephila pilipes]
Immunity,NPIL_549861,GFT81350.1,,,,"F5_F8_type_C,Laminin_G_3,Lectin_C",,0.0,0.102805763944605,0.0130950508310662,0.0,0.0289752036939178,uncharacterized protein NPIL_549861 [Nephila pilipes]
Immunity,NPIL_310361,GFT48336.1,,,,"Ig_3,LRR_8",,0.0,0.0,0.101215079909534,0.0,0.0253037699773835,hypothetical protein NPIL_310361 [Nephila pilipes]
Immunity,NPIL_583881,GFT51228.1,,,,"F5_F8_type_C,Laminin_G_3,Lectin_C",,0.0,0.0477321454753808,0.0,0.0,0.0119330363688452,uncharacterized protein NPIL_583881 [Nephila pilipes]
Immunity,NPIL_75061,GFS31694.1,,,,"7tm_1,LRR_8,Ldl_recept_a",,0.0,0.033193323613747,0.0,0.0,0.00829833090343675,uncharacterized protein NPIL_75061 [Nephila pilipes]
Immunity,NPIL_467451,GFS31152.1,podn,,,LRR_8,,0.0,0.0,0.0,0.0256065948863606,0.00640164872159015,uncharacterized protein NPIL_467451 [Nephila pilipes]
Immunity,NPIL_174231,GFS80783.1,,ko:K03661,"map01100,ko05120,map05323,ko05110,map05152,ko05323,ko04145,ko05152,ko01100,ko04142,ko04721,map05120,map04145,map05110,map00190,map04142,map04721,ko00190",ATP-synt_C,,0.0,0.0,0.0,0.0,0.0,uncharacterized protein NPIL_174231 [Nephila pilipes]
Immunity,NPIL_263521,GFS53158.1,GI10132,ko:K13963,"ko05146,map05146",Serpin,,0.0,0.0,0.0,0.0,0.0,hypothetical protein NPIL_263521 [Nephila pilipes]
Immunity,NPIL_309611,GFS81126.1,105626733,ko:K04426,"map05418,map04010,map04013,ko01524,map04071,map04210,map04214,ko05418,ko04141,map05014,ko04932,map04530,ko04714,map04141,ko05014,map04668,ko04071,ko04013,ko04010,ko04668,map04932,map04722,ko04530,map01524,map04714,ko04210,ko04214,ko04722","DUF4071,Pkinase",,0.0,0.0,0.0,0.0,0.0,hypothetical protein NPIL_309611 [Nephila pilipes]
Immunity,NPIL_309612,GFS81120.1,105626733,ko:K04426,"map05418,map04010,map04013,ko01524,map04071,map04210,map04214,ko05418,ko04141,map05014,ko04932,map04530,ko04714,map04141,ko05014,map04668,ko04071,ko04013,ko04010,ko04668,map04932,map04722,ko04530,map01524,map04714,ko04210,ko04214,ko04722","DUF4071,Pkinase",,0.0,0.0,0.0,0.0,0.0,hypothetical protein NPIL_309612 [Nephila pilipes]
Immunity,NPIL_309613,GFS81122.1,G5I_03505,ko:K04426,"map05418,map04010,map04013,ko01524,map04071,map04210,map04214,ko05418,ko04141,map05014,ko04932,map04530,ko04714,map04141,ko05014,map04668,ko04071,ko04013,ko04010,ko04668,map04932,map04722,ko04530,map01524,map04714,ko04210,ko04214,ko04722","DUF4071,Pkinase",,0.0,0.0,0.0,0.0,0.0,hypothetical protein NPIL_309613 [Nephila pilipes]
Immunity,NPIL_327101,GFT39556.1,,,,"F5_F8_type_C,Laminin_G_3,Lectin_C",,0.0,0.0,0.0,0.0,0.0,uncharacterized protein NPIL_327101 [Nephila pilipes]
Immunity,NPIL_383091,GFU17698.1,,ko:K02154,"ko05120,map05165,ko04966,ko04145,map04966,ko04142,ko05323,map04145,map00190,map04142,map04721,map05110,map01100,map05152,ko05110,ko05152,map05323,ko00190,ko01100,ko05165,map05120,ko04721",V_ATPase_I,,0.0,0.0,0.0,0.0,0.0,hypothetical protein NPIL_383091 [Nephila pilipes]
Immunity,NPIL_383092,GFU17699.1,,ko:K02154,"ko05120,map05165,ko04966,ko04145,map04966,ko04142,ko05323,map04145,map00190,map04142,map04721,map05110,map01100,map05152,ko05110,ko05152,map05323,ko00190,ko01100,ko05165,map05120,ko04721",V_ATPase_I,,0.0,0.0,0.0,0.0,0.0,hypothetical protein NPIL_383092 [Nephila pilipes]
Immunity,NPIL_414821,GFS29636.1,GH11821,,,"F5_F8_type_C,Lectin_C,Sushi",,0.0,0.0,0.0,0.0,0.0,uncharacterized protein NPIL_414821 [Nephila pilipes]
Immunity,NPIL_423371,GFU38206.1,reg4,ko:K22244,"ko05226,map05226",Lectin_C,,0.0,0.0,0.0,0.0,0.0,uncharacterized protein NPIL_423371 [Nephila pilipes]
Immunity,NPIL_423372,GFU38209.1,reg4,ko:K22244,"ko05226,map05226",Lectin_C,,0.0,0.0,0.0,0.0,0.0,uncharacterized protein NPIL_423372 [Nephila pilipes]
Immunity,NPIL_428081,GFS88004.1,,ko:K03661,"map01100,ko05120,map05323,ko05110,map05152,ko05323,ko04145,ko05152,ko01100,ko04142,ko04721,map05120,map04145,map05110,map00190,map04142,map04721,ko00190",ATP-synt_C,,0.0,0.0,0.0,0.0,0.0,uncharacterized protein NPIL_428081 [Nephila pilipes]
